14/03/2023,03:27:22,,Invoke QA_007.002 workflow: Read Range,Failed,System exception. Retry: 1. The sheet Insumos does not exist in workbook C:\Users\ChinoISC\Downloads\Hoja de insumos.xlsx. at Source: Invoke QA_007.002 workflow: Read Range
14/03/2023,03:29:04,,Invoke QA_007.002 workflow: Read Range,Failed,System exception. Retry: 1. The sheet Insumos does not exist in workbook C:\Users\ChinoISC\Downloads\Hoja de insumos.xlsx. at Source: Invoke QA_007.002 workflow: Read Range
14/03/2023,11:41:33,,Invoke QA_007.003 workflow: Invoke ValidacionNoProcesados workflow: Add Data Row,Failed,System exception. Retry: 1. Input array is longer than the number of columns in this table. at Source: Invoke QA_007.003 workflow: Invoke ValidacionNoProcesados workflow: Add Data Row
14/03/2023,11:43:03,,Invoke QA_007.003 workflow: Invoke ValidacionNoProcesados workflow: Add Data Row,Failed,System exception. Retry: 1. Input array is longer than the number of columns in this table. at Source: Invoke QA_007.003 workflow: Invoke ValidacionNoProcesados workflow: Add Data Row
